"anon0501-data_text" "arna0440-dos-data_text" "arna0440-linux-data_text" "arna0440-source-data_text" "arna0660-data_text" "arna0770-data_text" "beck0500-data_text" "bhch0565-data_text" "cox_0350-data_text" "CROW0000-data_text" "daim0350-data_text" "ekma0350-data_text" "gill0350-data_text" "goet0350-data_text" "kenn0000-data_text" "kenw0550-data_text" "kine0350-data_text" "kint0350-data_text" "long0500-data_text" "lumm0350-data_text" "malm0350-data_text" "malm1000-data_text" "mcdo0551-data_text" "munk0430-data_text" "nels0350-data_text" "oska0551-data_text" "plat0550-data_text" "plot0350-data_text" "pohl0350-data_text" "russ0000-data_text" "ticm0350-data_text" "vane0560-data_text" "well0550-data_text" "whin0450-data_text" "wood0350-data_text" "wood0430-data_text" "wood043b-data_text"
"bright" 0.022576760987357 0 0 0 0.00778816199376947 0.0198518744750706 0 0 0 0 0 0 0 0 0 0 0 0 0.022576760987357 0 0.00929022668153103 0.00853315129277242 0 0.00935979034069637 0 0.0170232083073257 0.00739644970414201 0 0 0 0 0 0 0 0 0.00935979034069637 0.00935979034069637
"brimstone" 0.00752558699578567 0 0 0 0.0129802699896158 0.00152706726731313 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.00535303249290723 0.00567440276910855 0.01232741617357 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"bucket" 0 0 0 0 0 0.0534473543559594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"caution" 0.00752558699578567 0 0 0 0.00519210799584631 0.00305413453462625 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.0187195806813927 0.0214121299716289 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.0187195806813927 0.0187195806813927
"climbed" 0.00752558699578567 0 0 0 0.00778816199376947 0.0061082690692525 0 0 0.0237755587256301 0 0.0237868696479543 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0234962406015038 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0237529691211401 0 0 0 0.00935979034069637 0.0107060649858145 0.00567440276910855 0.002465483234714 0 0.0234962406015038 0 0.0123624675485227 0 0 0.0220046209704038 0.0118906064209275 0.00935979034069637 0.00935979034069637
"collapses" 0.00752558699578567 0 0 0 0.0129802699896158 0.0106894708711919 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0 0 0 0.00935979034069637 0.00535303249290723 0.00567440276910855 0.00739644970414201 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"current" 0.0150511739915713 0 0 0 0.00519210799584631 0.0137436054058181 0 0 0 0 0 0.0118595825426945 0.0118525542254356 0 0 0 0.0118849536486808 0.0247249350970454 0.0150511739915713 0 0 0 0 0.0187195806813927 0 0.0170232083073257 0.00739644970414201 0 0 0 0.0247249350970454 0 0 0 0.0118906064209275 0.0187195806813927 0.0187195806813927
"fed" 0.0150511739915713 0 0 0 0.00519210799584631 0.00152706726731313 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.0150511739915713 0.0118764845605701 0.00929022668153103 0.00568876752851495 0 0.00935979034069637 0.00535303249290723 0.0113488055382171 0.00986193293885602 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"fum" 0.0150511739915713 0.0146498681511866 0.0146498681511866 0.0146498681511866 0 0 0 0 0 0 0 0.023719165085389 0.0237051084508712 0.0245368666421298 0 0 0.0237699072973615 0.0247249350970454 0.0150511739915713 0 0 0 0 0.0187195806813927 0 0.0113488055382171 0.00739644970414201 0 0 0 0.0247249350970454 0 0 0 0.0237812128418549 0.0187195806813927 0.0187195806813927
"horn" 0.0526791089704997 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.0129802699896158 0.0061082690692525 0 0 0 0 0 0 0 0 0 0 0 0 0.0526791089704997 0 0 0 0 0 0 0.051069624921977 0 0 0 0 0 0 0 0 0 0 0
"interest" 0 0 0 0 0.0103842159916926 0.0427578834847675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0 0 0 0 0 0 0 0 0 0 0 0.00935979034069637 0.00935979034069637
"loudly" 0.00752558699578567 0 0 0 0.00519210799584631 0.00763533633656563 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.0280793710220891 0.00535303249290723 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0 0 0.0118906064209275 0.0280793710220891 0.0280793710220891
"pay" 0.00752558699578567 0 0 0 0.00259605399792316 0.0137436054058181 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.00535303249290723 0.0113488055382171 0.00493096646942801 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"platform" 0 0 0 0 0.00778816199376947 0.0183248072077575 0 0.0158856235107228 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0142219188212874 0 0 0 0 0.027120315581854 0 0 0 0 0 0.0405624661979448 0 0 0 0
"plummets" 0.00752558699578567 0 0 0 0.0103842159916926 0.00305413453462625 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.0107060649858145 0.00567440276910855 0.00986193293885602 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"profusion" 0.0150511739915713 0 0 0 0.00778816199376947 0.00458120180193938 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.0150511739915713 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.0107060649858145 0.0113488055382171 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"release" 0.0301023479831427 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.00519210799584631 0.00305413453462625 0 0 0 0 0 0 0 0 0 0 0 0.0123624675485227 0.0301023479831427 0 0.00929022668153103 0 0 0 0.0535303249290723 0.0226976110764342 0.00739644970414201 0 0 0 0.0123624675485227 0 0 0 0 0 0
"remnants" 0.0150511739915713 0 0 0 0.00519210799584631 0.0061082690692525 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.0150511739915713 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.00535303249290723 0.0170232083073257 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"scatter" 0.00752558699578567 0 0 0 0.00778816199376947 0.00916240360387875 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.0107060649858145 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"serious" 0 0 0 0 0.00778816199376947 0.0183248072077575 0 0 0.011887779362815 0.0334224598930481 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0 0.0118764845605701 0 0 0 0.00935979034069637 0 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0.0334224598930481 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"snoring" 0.00752558699578567 0 0 0 0.00519210799584631 0.0061082690692525 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.0113775350570299 0 0.0187195806813927 0.0107060649858145 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0 0 0.0118906064209275 0.0187195806813927 0.0187195806813927
"splashing" 0.00752558699578567 0 0 0 0.00778816199376947 0.00458120180193938 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.0187195806813927 0.0107060649858145 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.0187195806813927 0.0187195806813927
"starstone" 0 0 0 0 0.0441329179646937 0.0274872108116363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"steam" 0.00752558699578567 0 0 0 0.00778816199376947 0.00305413453462625 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.0160590974787217 0.00567440276910855 0.00986193293885602 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"unicorn" 0 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.0389408099688473 0.0259601435443231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"verbs" 0 0 0 0 0.0129802699896158 0.0106894708711919 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0 0.0118764845605701 0 0 0 0.0187195806813927 0.00535303249290723 0.00567440276910855 0.00493096646942801 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.0187195806813927 0.0187195806813927
"ashes" 0.00752558699578567 0 0 0 0.0103842159916926 0.00458120180193938 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0 0.0170663025855448 0 0.00935979034069637 0.00535303249290723 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"bone" 0 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.00259605399792316 0.00305413453462625 0 0 0.011887779362815 0.0334224598930481 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0 0.0118764845605701 0 0.0199106863498023 0 0.00935979034069637 0.00535303249290723 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0.0334224598930481 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"chaos" 0.00752558699578567 0 0 0 0.00778816199376947 0.0061082690692525 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.0160590974787217 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"closure" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0838264299802761 0 0 0 0 0 0 0 0 0 0
"combined" 0.00752558699578567 0 0 0 0.00778816199376947 0.0061082690692525 0 0.0158856235107228 0.011887779362815 0.0334224598930481 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.00535303249290723 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0.0334224598930481 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"concrete" 0.00752558699578567 0 0 0 0.00259605399792316 0.00458120180193938 0 0.0158856235107228 0.011887779362815 0.0334224598930481 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.0185804533630621 0.00568876752851495 0 0.00935979034069637 0.0107060649858145 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0.0334224598930481 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"covers" 0.0150511739915713 0 0 0 0.00519210799584631 0.00152706726731313 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.0150511739915713 0.0118764845605701 0.0185804533630621 0.00568876752851495 0 0.00935979034069637 0.00535303249290723 0.0113488055382171 0.00493096646942801 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"distant" 0 0 0 0 0.0207684319833853 0.0381766816828281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.002465483234714 0 0 0 0 0 0 0 0 0 0
"drive" 0 0 0 0 0.0129802699896158 0.0061082690692525 0 0 0.011887779362815 0.0334224598930481 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0 0.0118764845605701 0 0.0113775350570299 0 0.00935979034069637 0 0.00567440276910855 0.00493096646942801 0 0.0117481203007519 0.0334224598930481 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"easily" 0.00752558699578567 0 0 0 0.0207684319833853 0.0167977399404444 0 0 0 0 0 0 0 0 0 0 0 0 0.00752558699578567 0 0 0.00284438376425747 0 0.0187195806813927 0 0.00567440276910855 0.01232741617357 0 0 0 0 0 0 0 0 0.0187195806813927 0.0187195806813927
"fades" 0.00752558699578567 0 0 0 0.0207684319833853 0.0213789417423838 0 0 0 0 0 0.0118595825426945 0.0118525542254356 0.0122684333210649 0 0 0.0118849536486808 0 0.00752558699578567 0 0 0 0 0 0 0.00567440276910855 0.00986193293885602 0 0 0 0 0 0 0 0.0118906064209275 0 0
"followed" 0.00752558699578567 0 0 0 0.00778816199376947 0.0137436054058181 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0 0 0 0.00935979034069637 0.0107060649858145 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"heat" 0.00752558699578567 0 0 0 0.00778816199376947 0.00152706726731313 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00853315129277242 0 0.00935979034069637 0.00535303249290723 0.00567440276910855 0.00739644970414201 0 0.0117481203007519 0 0.0123624675485227 0 0.0270416441319632 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"hurled" 0.00752558699578567 0 0 0 0.0129802699896158 0.00763533633656563 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0 0 0 0.00935979034069637 0.00535303249290723 0.00567440276910855 0.00986193293885602 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"jeweled" 0 0 0 0 0 0 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0 0.0118764845605701 0.00929022668153103 0.0369769889353472 0 0.00935979034069637 0.0107060649858145 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"ominously" 0.00752558699578567 0 0 0 0.00778816199376947 0.00458120180193938 0 0.0158856235107228 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00284438376425747 0 0.00935979034069637 0.0107060649858145 0.00567440276910855 0.00739644970414201 0 0.0117481203007519 0 0.0123624675485227 0 0.0135208220659816 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"promptly" 0.00752558699578567 0 0 0 0.00519210799584631 0.00763533633656563 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0 0 0 0.0280793710220891 0.00535303249290723 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.0280793710220891 0.0280793710220891
"puff" 0.00752558699578567 0 0 0 0.00778816199376947 0.0106894708711919 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0 0 0 0.00935979034069637 0.00535303249290723 0.00567440276910855 0.00986193293885602 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"rickety" 0 0 0 0 0.00519210799584631 0.00305413453462625 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0 0.0118764845605701 0.0185804533630621 0.0199106863498023 0 0.00935979034069637 0.0160590974787217 0.00567440276910855 0.002465483234714 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"rolls" 0.00752558699578567 0 0 0 0.0129802699896158 0.00763533633656563 0 0 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0 0 0 0.00935979034069637 0.00535303249290723 0.00567440276910855 0.00986193293885602 0 0.0117481203007519 0 0.0123624675485227 0 0 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
"rose" 0 0 0 0 0.00259605399792316 0.0320684126135756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0341326051710897 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"scene" 0.00752558699578567 0 0 0 0.00778816199376947 0.00152706726731313 0 0.0317712470214456 0.011887779362815 0 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0.00752558699578567 0.0118764845605701 0.00929022668153103 0.00568876752851495 0 0.00935979034069637 0.0107060649858145 0.00567440276910855 0.00493096646942801 0 0.0117481203007519 0 0.0123624675485227 0 0.0270416441319632 0.0110023104852019 0.0118906064209275 0.00935979034069637 0.00935979034069637
